userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,Mantap,4,2025-01-20 08:57:57,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Mohon bantuanya tarik tunai gagal saldo berkurang uang tidak keluar.. Udah 3hari pengaduan gada respon sama sekali sama pihak BRI Tunggu saldo kembali baru bintang 5,5,2025-01-20 08:57:19,1,positive,mohon bantuanya tarik tunai gagal saldo berkurang uang tidak keluar udah 3hari pengaduan gada respon sama sekali sama pihak bri tunggu saldo kembali baru bintang 5,mohon bantuanya tarik tunai gagal saldo berkurang uang tidak keluar sudah 3hari pengaduan tidak ada respon sama sekali sama pihak bri tunggu saldo kembali baru bintang 5,mohon bantuanya tarik tunai gagal saldo berkurang uang 3hari pengaduan respon bri tunggu saldo bintang 5,"['mohon', 'bantuanya', 'tarik', 'tunai', 'gagal', 'saldo', 'berkurang', 'uang', '3hari', 'pengaduan', 'respon', 'bri', 'tunggu', 'saldo', 'bintang', '5']","['mohon', 'bantuanya', 'tarik', 'tunai', 'gagal', 'saldo', 'kurang', 'uang', '3hari', 'adu', 'respon', 'bri', 'tunggu', 'saldo', 'bintang', '5']",mohon bantuanya tarik tunai gagal saldo kurang uang 3hari respon tunggu saldo bintang
Pengguna Google,Sangat membantu,5,2025-01-20 08:55:09,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Sangat terbantu,5,2025-01-20 08:54:36,1,positive,sangat terbantu,sangat terbantu,terbantu,['terbantu'],['bantu'],bantu
Pengguna Google,Sangat membantu,5,2025-01-20 08:52:33,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Terimakasih lancar,5,2025-01-20 08:48:05,1,positive,terimakasih lancar,terimakasih lancar,terimakasih lancar,"['terimakasih', 'lancar']","['terimakasih', 'lancar']",terimakasih lancar
Pengguna Google,pelayanan nya kocak saya mau ngajukan untuk uang yg tidak keluar dari mesin atm tapi saldo kepotong malah di suruh lewat aplikasi tidak bisa lewat cs kocak kocak,1,2025-01-20 08:47:02,-1,negative,pelayanan nya kocak saya mau ngajukan untuk uang yg tidak keluar dari mesin atm tapi saldo kepotong malah di suruh lewat aplikasi tidak bisa lewat cs kocak kocak,pelayanan ya kocak saya mau ngajukan untuk uang yang tidak keluar dari mesin atm tapi saldo kepotong malah di suruh lewat aplikasi tidak bisa lewat cs kocak kocak,pelayanan ya kocak ngajukan uang mesin atm saldo kepotong suruh aplikasi cs kocak kocak,"['pelayanan', 'ya', 'kocak', 'ngajukan', 'uang', 'mesin', 'atm', 'saldo', 'kepotong', 'suruh', 'aplikasi', 'cs', 'kocak', 'kocak']","['layan', 'ya', 'kocak', 'ngajukan', 'uang', 'mesin', 'atm', 'saldo', 'potong', 'suruh', 'aplikasi', 'cs', 'kocak', 'kocak']",layan kocak ngajukan uang mesin saldo potong suruh aplikasi kocak kocak
Pengguna Google,Bri mantap,5,2025-01-20 08:45:28,1,positive,bri mantap,bri mantap,bri mantap,"['bri', 'mantap']","['bri', 'mantap']",mantap
Pengguna Google,Sangat memudahkan dalam bertransaksi,5,2025-01-20 08:37:52,1,positive,sangat memudahkan dalam bertransaksi,sangat memudahkan dalam bertransaksi,memudahkan bertransaksi,"['memudahkan', 'bertransaksi']","['mudah', 'transaksi']",mudah transaksi
Pengguna Google,Ok,5,2025-01-20 08:36:36,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Mbantu banget,5,2025-01-20 08:35:19,1,positive,mbantu banget,mbantu banget,mbantu banget,"['mbantu', 'banget']","['mbantu', 'banget']",mbantu banget
Pengguna Google,Mantap,5,2025-01-20 08:35:11,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,"Mantap , saya dapat hadiah mobil banking😂",5,2025-01-20 08:33:53,1,positive,mantap saya dapat hadiah mobil banking,mantap saya dapat hadiah mobil banking,mantap hadiah mobil banking,"['mantap', 'hadiah', 'mobil', 'banking']","['mantap', 'hadiah', 'mobil', 'banking']",mantap hadiah mobil banking
Pengguna Google,Min tolong update brimo lagi min gak support untuk Andoid 15 ke atas,5,2025-01-20 08:27:41,1,positive,min tolong update brimo lagi min gak support untuk andoid 15 ke atas,min tolong update brimo lagi min tidak support untuk andoid 15 ke atas,min tolong update brimo min support andoid 15,"['min', 'tolong', 'update', 'brimo', 'min', 'support', 'andoid', '15']","['min', 'tolong', 'update', 'brimo', 'min', 'support', 'andoid', '15']",tolong update brimo support andoid
Pengguna Google,Prakyis,5,2025-01-20 08:16:11,1,positive,prakyis,prakyis,prakyis,['prakyis'],['prakyis'],prakyis
Pengguna Google,Sangat baik,5,2025-01-20 08:15:43,1,positive,sangat baik,sangat baik,,[],[],
Pengguna Google,Good sangat mmbantu,5,2025-01-20 08:15:22,1,positive,good sangat mmbantu,good sangat mmbantu,good mmbantu,"['good', 'mmbantu']","['good', 'mmbantu']",good mmbantu
Pengguna Google,Ok,5,2025-01-20 08:14:05,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Aplikasinya sangat bagus dan mudah di gunakan.,5,2025-01-20 08:13:08,1,positive,aplikasinya sangat bagus dan mudah di gunakan,aplikasinya sangat bagus dan mudah di gunakan,aplikasinya bagus mudah,"['aplikasinya', 'bagus', 'mudah']","['aplikasi', 'bagus', 'mudah']",aplikasi bagus mudah
Pengguna Google,Mudah cepat,5,2025-01-20 08:10:38,1,positive,mudah cepat,mudah cepat,mudah cepat,"['mudah', 'cepat']","['mudah', 'cepat']",mudah cepat
Pengguna Google,nice,5,2025-01-20 08:07:36,1,positive,nice,nice,nice,['nice'],['nice'],nice
Pengguna Google,Aplikasi sangat membantu dalam proses dipermudah.,5,2025-01-20 08:02:44,1,positive,aplikasi sangat membantu dalam proses dipermudah,aplikasi sangat membantu dalam proses dipermudah,aplikasi membantu proses dipermudah,"['aplikasi', 'membantu', 'proses', 'dipermudah']","['aplikasi', 'bantu', 'proses', 'mudah']",aplikasi bantu proses mudah
Pengguna Google,Mantap,5,2025-01-20 07:59:44,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,"Mantap sangat membantu sekali jadi ga usah ke counter ,",5,2025-01-20 07:53:59,1,positive,mantap sangat membantu sekali jadi ga usah ke counter,mantap sangat membantu sekali jadi tidak usah ke counter,mantap membantu counter,"['mantap', 'membantu', 'counter']","['mantap', 'bantu', 'counter']",mantap bantu counter
Pengguna Google,Terima kasih pelayanan terbaik dari BRI,5,2025-01-20 07:51:47,1,positive,terima kasih pelayanan terbaik dari bri,terima kasih pelayanan terbaik dari bri,terima kasih pelayanan terbaik bri,"['terima', 'kasih', 'pelayanan', 'terbaik', 'bri']","['terima', 'kasih', 'layan', 'baik', 'bri']",terima kasih layan baik
Pengguna Google,ok sempurna,5,2025-01-20 07:45:47,1,positive,ok sempurna,ok sempurna,ok sempurna,"['ok', 'sempurna']","['ok', 'sempurna']",sempurna
Pengguna Google,Sangat membantu,5,2025-01-20 07:39:00,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Sangat membantu,5,2025-01-20 07:36:58,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Mantul,5,2025-01-20 07:35:58,1,positive,mantul,mantul,mantul,['mantul'],['mantul'],mantul
Pengguna Google,Menabung baik,5,2025-01-20 07:30:19,1,positive,menabung baik,menabung baik,menabung,['menabung'],['tabung'],tabung
Pengguna Google,Sejauh ini sih bagus.,5,2025-01-20 07:23:09,1,positive,sejauh ini sih bagus,sejauh ini sih bagus,sih bagus,"['sih', 'bagus']","['sih', 'bagus']",bagus
Pengguna Google,👍👍👍,5,2025-01-20 07:20:56,1,positive,,,,[],[],
Pengguna Google,Puas,5,2025-01-20 07:14:54,1,positive,puas,puas,puas,['puas'],['puas'],puas
Pengguna Google,Iya saya suka,5,2025-01-20 07:01:53,1,positive,iya saya suka,iya saya suka,iya suka,"['iya', 'suka']","['iya', 'suka']",suka
Pengguna Google,Sangat memuaskan,5,2025-01-20 06:58:21,1,positive,sangat memuaskan,sangat memuaskan,memuaskan,['memuaskan'],['muas'],muas
Pengguna Google,Bagus,5,2025-01-20 06:56:39,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Pemakaian yanh praktis dan lancar,5,2025-01-20 06:55:43,1,positive,pemakaian yanh praktis dan lancar,pemakaian yanh praktis dan lancar,pemakaian yanh praktis lancar,"['pemakaian', 'yanh', 'praktis', 'lancar']","['pakai', 'yanh', 'praktis', 'lancar']",pakai yanh praktis lancar
Pengguna Google,"Hemat waktu,hemat biaya 👍",5,2025-01-20 06:41:09,1,positive,hemat waktu hemat biaya,hemat waktu hemat biaya,hemat hemat biaya,"['hemat', 'hemat', 'biaya']","['hemat', 'hemat', 'biaya']",hemat hemat biaya
Pengguna Google,Suka sekali,5,2025-01-20 06:40:43,1,positive,suka sekali,suka sekali,suka,['suka'],['suka'],suka
Pengguna Google,Transaksi mudah dan aman.,5,2025-01-20 06:35:26,1,positive,transaksi mudah dan aman,transaksi mudah dan aman,transaksi mudah aman,"['transaksi', 'mudah', 'aman']","['transaksi', 'mudah', 'aman']",transaksi mudah aman
Pengguna Google,Bagaimana ini bri brimo saya terblokir padahal semuanya sudah benar saya input lalu saya coba fitur lupa password untuk buka blokir malah dari sistemnya sebut pin salah padahal sudah sesuai saya input juga sampai pagi ini brimo saya masih belum bisa log in,1,2025-01-20 06:20:20,-1,negative,bagaimana ini bri brimo saya terblokir padahal semuanya sudah benar saya input lalu saya coba fitur lupa password untuk buka blokir malah dari sistemnya sebut pin salah padahal sudah sesuai saya input juga sampai pagi ini brimo saya masih belum bisa log in,bagaimana ini bri brimo saya terblokir padahal semuanya sudah benar saya input lalu saya coba fitur lupa password untuk buka blokir malah dari sistemnya sebut pin salah padahal sudah sesuai saya input juga sampai pagi ini brimo saya masih belum bisa log ini,bri brimo terblokir input coba fitur lupa password buka blokir sistemnya pin salah sesuai input pagi brimo log,"['bri', 'brimo', 'terblokir', 'input', 'coba', 'fitur', 'lupa', 'password', 'buka', 'blokir', 'sistemnya', 'pin', 'salah', 'sesuai', 'input', 'pagi', 'brimo', 'log']","['bri', 'brimo', 'blokir', 'input', 'coba', 'fitur', 'lupa', 'password', 'buka', 'blokir', 'sistem', 'pin', 'salah', 'sesuai', 'input', 'pagi', 'brimo', 'log']",brimo blokir input coba fitur lupa password buka blokir sistem salah sesuai input pagi brimo
Pengguna Google,Sangat mempermudah transaksi keuangan kita,5,2025-01-20 06:11:22,1,positive,sangat mempermudah transaksi keuangan kita,sangat mempermudah transaksi keuangan kita,mempermudah transaksi keuangan,"['mempermudah', 'transaksi', 'keuangan']","['mudah', 'transaksi', 'uang']",mudah transaksi uang
Pengguna Google,"Uang 30 ribu saya nyangkut gak bisa di ambil,padahal saya cuma pindahin uang saya ke BRImo lalu top up lagi tapi tidak bisa,saya sangat kecewa padahal itu uang akhir bulan saya.",1,2025-01-20 06:04:58,-1,negative,uang 30 ribu saya nyangkut gak bisa di ambil padahal saya cuma pindahin uang saya ke brimo lalu top up lagi tapi tidak bisa saya sangat kecewa padahal itu uang akhir bulan saya,uang 30 ribu saya nyangkut tidak bisa di ambil padahal saya cuma pindahin uang saya ke brimo lalu top up lagi tapi tidak bisa saya sangat kecewa padahal itu uang akhir bulan saya,uang 30 ribu nyangkut ambil pindahin uang brimo top up kecewa uang,"['uang', '30', 'ribu', 'nyangkut', 'ambil', 'pindahin', 'uang', 'brimo', 'top', 'up', 'kecewa', 'uang']","['uang', '30', 'ribu', 'nyangkut', 'ambil', 'pindahin', 'uang', 'brimo', 'top', 'up', 'kecewa', 'uang']",uang ribu nyangkut ambil pindahin uang brimo kecewa uang
Pengguna Google,Mantap,5,2025-01-20 06:03:06,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Internet udah kenceng tapi diaplikasi disebutkan internet bermasalah!! Aneh. Bikin emosi. Ga bisa cek saldo,1,2025-01-20 06:02:18,-1,negative,internet udah kenceng tapi diaplikasi disebutkan internet bermasalah aneh bikin emosi ga bisa cek saldo,internet sudah kencang tapi diaplikasi disebutkan internet bermasalah aneh bikin emosi tidak bisa cek saldo,internet kencang diaplikasi internet bermasalah aneh bikin emosi cek saldo,"['internet', 'kencang', 'diaplikasi', 'internet', 'bermasalah', 'aneh', 'bikin', 'emosi', 'cek', 'saldo']","['internet', 'kencang', 'aplikasi', 'internet', 'masalah', 'aneh', 'bikin', 'emosi', 'cek', 'saldo']",internet kencang aplikasi internet masalah aneh bikin emosi saldo
Pengguna Google,Sejauh ini masih oke smga sterusnya juga oke,4,2025-01-20 06:01:04,1,positive,sejauh ini masih oke smga sterusnya juga oke,sejauh ini masih oke semoga sterusnya juga oke,oke semoga sterusnya oke,"['oke', 'semoga', 'sterusnya', 'oke']","['oke', 'moga', 'sterusnya', 'oke']",moga sterusnya
Pengguna Google,Sangat mempermudah ☺👍🏻,5,2025-01-20 05:57:50,1,positive,sangat mempermudah,sangat mempermudah,mempermudah,['mempermudah'],['mudah'],mudah
Pengguna Google,Ganti hp malah susah login Ditunggu sampe 3 hari juga tetap gk bisa.,1,2025-01-20 05:44:06,-1,negative,ganti hp malah susah login ditunggu sampe 3 hari juga tetap gk bisa,ganti hp malah susah login ditunggu sampai 3 hari juga tetap tidak bisa,ganti hp susah login ditunggu 3,"['ganti', 'hp', 'susah', 'login', 'ditunggu', '3']","['ganti', 'hp', 'susah', 'login', 'tunggu', '3']",ganti susah login tunggu
Pengguna Google,Ok,5,2025-01-20 05:26:31,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Kak knapa brimo tidak bisa di perbarui di hp Android saya?,3,2025-01-20 05:20:08,0,neutral,kak knapa brimo tidak bisa di perbarui di hp android saya,kak knapa brimo tidak bisa di perbarui di hp android saya,kak knapa brimo perbarui hp android,"['kak', 'knapa', 'brimo', 'perbarui', 'hp', 'android']","['kak', 'knapa', 'brimo', 'baru', 'hp', 'android']",knapa brimo baru android
Pengguna Google,"Pelayanan aplikasi ini sdh sangat bagus, memudahkan trsaksi kami. Terimakasih BRImo.",4,2025-01-20 05:11:27,1,positive,pelayanan aplikasi ini sdh sangat bagus memudahkan trsaksi kami terimakasih brimo,pelayanan aplikasi ini sudah sangat bagus memudahkan trsaksi kami terimakasih brimo,pelayanan aplikasi bagus memudahkan trsaksi terimakasih brimo,"['pelayanan', 'aplikasi', 'bagus', 'memudahkan', 'trsaksi', 'terimakasih', 'brimo']","['layan', 'aplikasi', 'bagus', 'mudah', 'trsaksi', 'terimakasih', 'brimo']",layan aplikasi bagus mudah trsaksi terimakasih brimo
Pengguna Google,Maaf kak kenapa aplikasi brimo di hp saya gak bisa dibuka..mlai dri kemarin,5,2025-01-20 05:08:02,1,positive,maaf kak kenapa aplikasi brimo di hp saya gak bisa dibuka mlai dri kemarin,maaf kak kenapa aplikasi brimo di hp saya tidak bisa dibuka mlai dari kemarin,maaf kak aplikasi brimo hp dibuka mlai kemarin,"['maaf', 'kak', 'aplikasi', 'brimo', 'hp', 'dibuka', 'mlai', 'kemarin']","['maaf', 'kak', 'aplikasi', 'brimo', 'hp', 'buka', 'mlai', 'kemarin']",maaf aplikasi brimo buka mlai kemarin
Pengguna Google,susah login di hp satunya Bisa d'bantu biar cepat loginnya,3,2025-01-20 05:07:54,0,neutral,susah login di hp satunya bisa d biar cepat loginnya,susah login di hp satunya bisa di biar cepat loginnya,susah login hp satunya biar cepat loginnya,"['susah', 'login', 'hp', 'satunya', 'biar', 'cepat', 'loginnya']","['susah', 'login', 'hp', 'satu', 'biar', 'cepat', 'loginnya']",susah login satu biar cepat loginnya
Pengguna Google,Selalu yang terbaik,5,2025-01-20 04:33:51,1,positive,selalu yang terbaik,selalu yang terbaik,terbaik,['terbaik'],['baik'],baik
Pengguna Google,Ol,5,2025-01-20 04:13:52,1,positive,ol,ol,ol,['ol'],['ol'],
Pengguna Google,Nama universitas tidak tersedia Universitas Islam Negeri Maulana Malik Ibrahim,2,2025-01-20 04:11:04,-1,negative,nama universitas tidak tersedia universitas islam negeri maulana malik ibrahim,nama universitas tidak tersedia universitas islam negeri maulana malik ibrahim,nama universitas tersedia universitas islam negeri maulana malik ibrahim,"['nama', 'universitas', 'tersedia', 'universitas', 'islam', 'negeri', 'maulana', 'malik', 'ibrahim']","['nama', 'universitas', 'sedia', 'universitas', 'islam', 'negeri', 'maulana', 'malik', 'ibrahim']",nama universitas sedia universitas islam negeri maulana malik ibrahim
Pengguna Google,Oke gas,5,2025-01-20 04:08:03,1,positive,oke gas,oke gas,oke gas,"['oke', 'gas']","['oke', 'gas']",
Pengguna Google,Mantaaap pakai brimo,5,2025-01-20 04:01:41,1,positive,mantaaap pakai brimo,mantap pakai brimo,mantap pakai brimo,"['mantap', 'pakai', 'brimo']","['mantap', 'pakai', 'brimo']",mantap pakai brimo
Pengguna Google,Sangat membantu,5,2025-01-20 03:35:19,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Ok,5,2025-01-20 03:21:18,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Setor tunai pakai brimo macet udah 2x proses pencairan lama,1,2025-01-20 02:51:27,-1,negative,setor tunai pakai brimo macet udah 2x proses pencairan lama,setor tunai pakai brimo macet sudah 2x proses pencairan lama,setor tunai pakai brimo macet 2x proses pencairan,"['setor', 'tunai', 'pakai', 'brimo', 'macet', '2x', 'proses', 'pencairan']","['setor', 'tunai', 'pakai', 'brimo', 'macet', '2x', 'proses', 'cair']",setor tunai pakai brimo macet proses cair
Pengguna Google,Terimakasih brimo sangat amat mmbntu .,5,2025-01-20 02:16:58,1,positive,terimakasih brimo sangat amat mmbntu,terimakasih brimo sangat amat mmbntu,terimakasih brimo mmbntu,"['terimakasih', 'brimo', 'mmbntu']","['terimakasih', 'brimo', 'mmbntu']",terimakasih brimo mmbntu
Pengguna Google,Klu kita keluar akun ganti hp masuk lagi susah payah,2,2025-01-20 02:16:19,-1,negative,klu kita keluar akun ganti hp masuk lagi susah payah,kalau kita keluar akun ganti hp masuk lagi susah payah,akun ganti hp masuk susah payah,"['akun', 'ganti', 'hp', 'masuk', 'susah', 'payah']","['akun', 'ganti', 'hp', 'masuk', 'susah', 'payah']",akun ganti masuk susah payah
Pengguna Google,Sangat memuaskan,5,2025-01-20 02:15:58,1,positive,sangat memuaskan,sangat memuaskan,memuaskan,['memuaskan'],['muas'],muas
Pengguna Google,Sangat keren.. fiturnya mudah dipahami,5,2025-01-20 02:08:03,1,positive,sangat keren fiturnya mudah dipahami,sangat keren fiturnya mudah dipahami,keren fiturnya mudah dipahami,"['keren', 'fiturnya', 'mudah', 'dipahami']","['keren', 'fiturnya', 'mudah', 'paham']",keren fiturnya mudah paham
Pengguna Google,Sangat bagus,5,2025-01-20 01:57:44,1,positive,sangat bagus,sangat bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Ok bed,5,2025-01-20 01:48:28,1,positive,ok bed,ok bed,ok bed,"['ok', 'bed']","['ok', 'bed']",
Pengguna Google,Sangat membantu,5,2025-01-20 01:37:47,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,"BRI THE BEST, LANJUTKAN kinerja seperti ini yahh ,,,udah 20 tahun pakai BRI aman",5,2025-01-20 01:18:15,1,positive,bri the best lanjutkan kinerja seperti ini yahh udah 20 tahun pakai bri aman,bri the best lanjutkan kinerja seperti ini ya sudah 20 tahun pakai bri aman,bri the best lanjutkan kinerja ya 20 pakai bri aman,"['bri', 'the', 'best', 'lanjutkan', 'kinerja', 'ya', '20', 'pakai', 'bri', 'aman']","['bri', 'the', 'best', 'lanjut', 'kerja', 'ya', '20', 'pakai', 'bri', 'aman']",best lanjut kerja pakai aman
Pengguna Google,Sangat membantu,5,2025-01-20 01:10:17,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,di perbaiki udah tpi ttp. aja gagal,1,2025-01-20 01:05:46,-1,negative,di perbaiki udah tpi ttp aja gagal,di perbaiki sudah tapi tetap saja gagal,perbaiki gagal,"['perbaiki', 'gagal']","['baik', 'gagal']",baik gagal
Pengguna Google,Ko nga bisa di buka ya padahl butuh banget 🥺,2,2025-01-20 01:02:17,-1,negative,ko nga bisa di buka ya padahl butuh banget,kok tidak bisa di buka ya padahal butuh banget,buka ya butuh banget,"['buka', 'ya', 'butuh', 'banget']","['buka', 'ya', 'butuh', 'banget']",buka butuh banget
Pengguna Google,Cocok diguna kn untk apa saja,5,2025-01-20 00:42:17,1,positive,cocok diguna kn untk apa saja,cocok diguna kan untuk apa saja,cocok diguna,"['cocok', 'diguna']","['cocok', 'guna']",cocok guna
Pengguna Google,Susah update,3,2025-01-20 00:41:07,0,neutral,susah update,susah update,susah update,"['susah', 'update']","['susah', 'update']",susah update
Pengguna Google,SAE pisan,5,2025-01-20 00:37:03,1,positive,sae pisan,sae pisan,sae pisan,"['sae', 'pisan']","['sae', 'pis']",
Pengguna Google,Bagus,5,2025-01-20 00:33:34,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Sangat membantu,5,2025-01-20 00:30:42,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,"Kenapa aplikasinya tidak bisa login, setelah saya mengganti hp baru dan download di hp yang baru, saya tidak bisa login di akun saya, saya sudah email pihak BRI tapi tidak ada kejelasan",1,2025-01-20 00:20:49,-1,negative,kenapa aplikasinya tidak bisa login setelah saya mengganti hp baru dan download di hp yang baru saya tidak bisa login di akun saya saya sudah email pihak bri tapi tidak ada kejelasan,kenapa aplikasinya tidak bisa login setelah saya mengganti hp baru dan download di hp yang baru saya tidak bisa login di akun saya saya sudah email pihak bri tapi tidak ada kejelasan,aplikasinya login mengganti hp download hp login akun email bri kejelasan,"['aplikasinya', 'login', 'mengganti', 'hp', 'download', 'hp', 'login', 'akun', 'email', 'bri', 'kejelasan']","['aplikasi', 'login', 'ganti', 'hp', 'download', 'hp', 'login', 'akun', 'email', 'bri', 'jelas']",aplikasi login ganti download login akun email jelas
Pengguna Google,Bagus mempermudahkan segalanya.,5,2025-01-20 00:07:28,1,positive,bagus mempermudahkan segalanya,bagus mempermudahkan segalanya,bagus mempermudahkan,"['bagus', 'mempermudahkan']","['bagus', 'mudah']",bagus mudah
Pengguna Google,bagus,5,2025-01-20 00:07:10,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Bagus,5,2025-01-19 23:57:02,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Sangat brguna,5,2025-01-19 23:40:54,1,positive,sangat brguna,sangat brguna,brguna,['brguna'],['brguna'],brguna
Pengguna Google,"ribet amat brimo.. terlalu bertele2,menyusahkan",1,2025-01-19 23:15:00,-1,negative,ribet amat brimo terlalu bertele2 menyusahkan,ribet amat brimo terlalu bertele2 menyusahkan,ribet brimo bertele2 menyusahkan,"['ribet', 'brimo', 'bertele2', 'menyusahkan']","['ribet', 'brimo', 'bertele2', 'susah']",ribet brimo bertele2 susah
Pengguna Google,"Cepat, tepat, akurat",5,2025-01-19 23:02:25,1,positive,cepat tepat akurat,cepat tepat akurat,cepat akurat,"['cepat', 'akurat']","['cepat', 'akurat']",cepat akurat
Pengguna Google,Nice apk,5,2025-01-19 22:51:00,1,positive,nice apk,nice apk,nice apk,"['nice', 'apk']","['nice', 'apk']",nice
Pengguna Google,Bagusss,5,2025-01-19 22:39:40,1,positive,bagusss,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Mantaap zooos,5,2025-01-19 22:38:10,1,positive,mantaap zooos,mantap zooos,mantap zooos,"['mantap', 'zooos']","['mantap', 'zooos']",mantap zooos
Pengguna Google,Transaksi gampang,5,2025-01-19 22:33:20,1,positive,transaksi gampang,transaksi gampang,transaksi gampang,"['transaksi', 'gampang']","['transaksi', 'gampang']",transaksi gampang
Pengguna Google,Membantu,5,2025-01-19 22:14:42,1,positive,membantu,membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Brimo👍,5,2025-01-19 22:12:22,1,positive,brimo,brimo,brimo,['brimo'],['brimo'],brimo
Pengguna Google,aplikasi terbaik,5,2025-01-19 22:09:47,1,positive,aplikasi terbaik,aplikasi terbaik,aplikasi terbaik,"['aplikasi', 'terbaik']","['aplikasi', 'baik']",aplikasi baik
Pengguna Google,Ok,5,2025-01-19 22:08:18,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Sangat Memudahkan kan,5,2025-01-19 22:07:59,1,positive,sangat memudahkan kan,sangat memudahkan kan,memudahkan,['memudahkan'],['mudah'],mudah
Pengguna Google,Sangat membuat mempermudah pokonya mantap apl nya,5,2025-01-19 22:04:34,1,positive,sangat membuat mempermudah pokonya mantap apl nya,sangat membuat mempermudah pokoknya mantap apl ya,mempermudah pokoknya mantap apl ya,"['mempermudah', 'pokoknya', 'mantap', 'apl', 'ya']","['mudah', 'pokok', 'mantap', 'apl', 'ya']",mudah pokok mantap
Pengguna Google,Puas,5,2025-01-19 21:50:18,1,positive,puas,puas,puas,['puas'],['puas'],puas
Pengguna Google,Brimo tidak bisa d buka,1,2025-01-19 21:47:24,-1,negative,brimo tidak bisa d buka,brimo tidak bisa di buka,brimo buka,"['brimo', 'buka']","['brimo', 'buka']",brimo buka
Pengguna Google,Mantap,5,2025-01-19 21:45:23,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Sangat membantu transaksi,5,2025-01-19 21:40:44,1,positive,sangat membantu transaksi,sangat membantu transaksi,membantu transaksi,"['membantu', 'transaksi']","['bantu', 'transaksi']",bantu transaksi
Pengguna Google,Buka Brimo kok ga bs harus aksesibilitas non aktif dlu sdh di nonkan tetap tidak bisa buka aplikasi brimo,3,2025-01-19 21:40:37,0,neutral,buka brimo kok ga bs harus aksesibilitas non aktif dlu sdh di nonkan tetap tidak bisa buka aplikasi brimo,buka brimo kok tidak bisa harus aksesibilitas non aktif dulu sudah di nonkan tetap tidak bisa buka aplikasi brimo,buka brimo aksesibilitas non aktif nonkan buka aplikasi brimo,"['buka', 'brimo', 'aksesibilitas', 'non', 'aktif', 'nonkan', 'buka', 'aplikasi', 'brimo']","['buka', 'brimo', 'aksesibilitas', 'non', 'aktif', 'non', 'buka', 'aplikasi', 'brimo']",buka brimo aksesibilitas aktif buka aplikasi brimo
Pengguna Google,Mudah dan praktis,5,2025-01-19 21:37:34,1,positive,mudah dan praktis,mudah dan praktis,mudah praktis,"['mudah', 'praktis']","['mudah', 'praktis']",mudah praktis
Pengguna Google,Puas,5,2025-01-19 21:31:12,1,positive,puas,puas,puas,['puas'],['puas'],puas
Pengguna Google,Sangat membantu,5,2025-01-19 21:21:36,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Kenapa gw gak mikir dari dulu ini aplikasi benar Ter-Baik lh menurut ku 😀🤲,5,2025-01-19 21:16:29,1,positive,kenapa gw gak mikir dari dulu ini aplikasi benar ter baik lh menurut ku,kenapa gue tidak mikir dari dulu ini aplikasi benar ter baik boleh menurut ku,gue mikir aplikasi ter ku,"['gue', 'mikir', 'aplikasi', 'ter', 'ku']","['gue', 'mikir', 'aplikasi', 'ter', 'ku']",mikir aplikasi
